CLUSTER_COUNT	STATUS	CLUSTER_SIZE	DATASET	RESOURCE_URI	CLUSTER_ID	ILN_GROUP

517	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24340478p1	PH44e5ee17b6712e2	1
517	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	3108	PH44e5ee17b6712e2	1

518	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	22018	PH450c18763541988	1
518	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	3322	PH450c18763541988	 
518	B	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26396942p1	PH450c18763541988	1

519	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	3553	PH783c83a1cac4f1f	1
519	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26348481p1	PH783c83a1cac4f1f	1

520	B	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	3687	PH1dd694b6e35ec97	1
520	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26351127p1	PH1dd694b6e35ec97	1
520	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26351130p1	PH1dd694b6e35ec97	 
520	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26389043p3	PH1dd694b6e35ec97	 

521	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	3726	PH12bb4256034a76d	1
521	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26353988p1	PH12bb4256034a76d	1

522	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	3965	PH46a6f95e990b046	1
522	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26355207p1	PH46a6f95e990b046	1

523	B	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24622240p2	PH121362c2d271789	1
523	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	4186	PH121362c2d271789	1
523	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	9401	PH121362c2d271789	 

524	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	4364	PH0bf8df47ad496a0	1
524	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26371911p1	PH0bf8df47ad496a0	1

525	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24398710p2	PH2b112042aac3005	1
525	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	4782	PH2b112042aac3005	1

526	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	5662	PH67a98ef9bf5850d	1
526	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26380011p1	PH67a98ef9bf5850d	1

527	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	6343	PH343a3b384eadb2e	1
527	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26388043p1	PH343a3b384eadb2e	1

528	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24406940p2	PH0c677eca21c191d	1
528	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	6530	PH0c677eca21c191d	1

529	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	6584	PH1485e11ff58c831	1
529	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26390369p1	PH1485e11ff58c831	1

530	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	6688	PH67d0ae6b06e14aa	1
530	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26390768p1	PH67d0ae6b06e14aa	1

531	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	6794	PH1448e7349432f7d	1
531	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26392425p1	PH1448e7349432f7d	1

532	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	6836	PH6dd3b9f64679e4d	1
532	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26391711p1	PH6dd3b9f64679e4d	1

533	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	6874	PH922c6f5cfe27f2f	1
533	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26391804p1	PH922c6f5cfe27f2f	1

534	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24340478p2	PH4da7d0e2b752cd5	1
534	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	7091	PH4da7d0e2b752cd5	1

535	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	7266	PH145c9242c27892f	1
535	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26393517p1	PH145c9242c27892f	1

536	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	7331	PH28a44ea239af089	1
536	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26394549p1	PH28a44ea239af089	1

537	B	12	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24578704p2	PH10fa8f70c523a1c	
537	B	12	http://www.vondel.humanities.uva.nl/ecartico/persons/	22565	PH10fa8f70c523a1c	
537	B	12	http://www.vondel.humanities.uva.nl/ecartico/persons/	7374	PH10fa8f70c523a1c	
537	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26368818p1	PH10fa8f70c523a1c	
537	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26381174p3	PH10fa8f70c523a1c	
537	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26395023p1	PH10fa8f70c523a1c	1
537	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26395090p1	PH10fa8f70c523a1c	
537	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26395124p1	PH10fa8f70c523a1c	1
537	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26395152p1	PH10fa8f70c523a1c	
537	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26395196p1	PH10fa8f70c523a1c	2
537	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26395220p1	PH10fa8f70c523a1c	
537	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26542245p3	PH10fa8f70c523a1c	2

538	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	7843	PH91bc9ce05437e14	1
538	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26398227p1	PH91bc9ce05437e14	1

539	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24230092p2	PH0249b0efbf6e085	1
539	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	7972	PH0249b0efbf6e085	1

540	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	8504	PH132eae026ac8358	1
540	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26404107p1	PH132eae026ac8358	1

541	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24630759p2	PH13d131267e062d8	1
541	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	8547	PH13d131267e062d8	1

542	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24630759p1	PH177b17ebcb02422	1
542	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	8548	PH177b17ebcb02422	1

543	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	8598	PH290bccdca4bfd5a	1
543	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26392172p1	PH290bccdca4bfd5a	1

544	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	8660	PH29b5dba1e5c18f9	1
544	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26390369p2	PH29b5dba1e5c18f9	1

545	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24313218p1	PH2992d410f0d6c49	1
545	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	8724	PH2992d410f0d6c49	1

546	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24264098p1	PH38632a738b73c77	1
546	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13253	PH38632a738b73c77	1

547	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24572362p1	PH04b817651c1767e	1
547	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	8940	PH04b817651c1767e	1
547	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26353920p2	PH04b817651c1767e	1

548	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	15229	PH53785e58effd30f	1
548	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26325478p1	PH53785e58effd30f	1

549	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24481706p2	PH40502b7ba20093d	1
549	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9056	PH40502b7ba20093d	1

550	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24481706p1	PH1237c48513fe1b5	1
550	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9057	PH1237c48513fe1b5	1

551	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	9070	PH0e7716cb2461abc	 
551	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	9074	PH0e7716cb2461abc	1
551	B	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26348481p2	PH0e7716cb2461abc	1

552	B	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9071	PH3cd9e5f587ec608	
552	B	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26391583p3	PH3cd9e5f587ec608	

553	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9107	PH21a04e9a164d1c2	1
553	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26345879p1	PH21a04e9a164d1c2	1

554	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9108	PH367ace822b28d3e	1
554	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26345879p2	PH367ace822b28d3e	1

555	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9236	PH4a4139d7e9a0038	1
555	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26335555p1	PH4a4139d7e9a0038	1

556	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9237	PH602a79e0441d59a	1
556	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26335555p2	PH602a79e0441d59a	1

557	B	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	9243	PH2ca9c262a376ab3	 
557	B	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	9246	PH2ca9c262a376ab3	1
557	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26336829p3	PH2ca9c262a376ab3	1
557	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26391218p1	PH2ca9c262a376ab3	1

558	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24622010p1	PH50e1f4a6cc48241	1
558	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9255	PH50e1f4a6cc48241	1

559	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9357	PH01e539a0563120a	1
559	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26387036p1	PH01e539a0563120a	1

560	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24567766p2	PH40100bc7326afd6	1
560	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9369	PH40100bc7326afd6	1

561	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9372	PH1b824ec04293384	1
561	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26373143p1	PH1b824ec04293384	1

562	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9374	PH26cb1b4d25a53e9	1
562	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26373125p1	PH26cb1b4d25a53e9	1

563	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9375	PH47de819ec79cdc0	1
563	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26373125p2	PH47de819ec79cdc0	1

564	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24493559p1	PH1d53341d3534a18	1
564	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	9466	PH1d53341d3534a18	1
564	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26342077p2	PH1d53341d3534a18	1

565	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9480	PH8cecd5e20491cd7	1
565	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26387278p1	PH8cecd5e20491cd7	1

566	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9483	PH3e658e4c06edda2	1
566	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26387278p2	PH3e658e4c06edda2	1

567	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9541	PH054217e4b4e5def	1
567	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26335727p2	PH054217e4b4e5def	1

568	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9543	PH1912d66fec23cb3	1
568	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26335727p1	PH1912d66fec23cb3	1

569	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	18779	PH110b4c35f8dab74	1
569	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	9548	PH110b4c35f8dab74	1
569	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26375644p1	PH110b4c35f8dab74	1

570	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9636	PH05c026f5d8c22bc	1
570	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26390768p2	PH05c026f5d8c22bc	1

571	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9637	PH0b3bad2e2ee9b38	1
571	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26390768p4	PH0b3bad2e2ee9b38	1

572	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9750	PH0ce03b443b36a98	1
572	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26341364p1	PH0ce03b443b36a98	1

573	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9752	PH006757c30ea871d	1
573	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26354634p2	PH006757c30ea871d	1

574	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9762	PH241408586291c4e	1
574	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26340015p1	PH241408586291c4e	1

575	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	9783	PH483c59fccab6c9c	1
575	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26325665p1	PH483c59fccab6c9c	1
575	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26398087p3	PH483c59fccab6c9c	1

576	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9880	PH2e656fcc93c676d	1
576	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26325934p2	PH2e656fcc93c676d	1

577	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9883	PH773f6744ac27f47	1
577	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26325862p2	PH773f6744ac27f47	1

578	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9884	PH39100b6312f701e	1
578	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26325845p2	PH39100b6312f701e	1

579	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9910	PH46710a9056e2eaf	1
579	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26399877p2	PH46710a9056e2eaf	1

580	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24465732p2	PH036e3d636caaee9	1
580	G	4	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11212173p2	PH036e3d636caaee9	1
580	G	4	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11212176p1	PH036e3d636caaee9	1
580	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	9946	PH036e3d636caaee9	1

581	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24465732p1	PH0b33b3a79bc7a0b	1
581	G	4	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11212173p1	PH0b33b3a79bc7a0b	1
581	G	4	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	saaId11212176p2	PH0b33b3a79bc7a0b	1
581	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	9947	PH0b33b3a79bc7a0b	1

582	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9953	PH1a9601a7bca9bae	1
582	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26342033p2	PH1a9601a7bca9bae	1

583	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	9954	PH344f99e4470ce83	1
583	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26342033p3	PH344f99e4470ce83	1

584	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	10027	PH9153958c14c6600	1
584	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26386249p1	PH9153958c14c6600	1

585	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	10040	PH9534ef3b98c6ba8	1
585	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26341364p2	PH9534ef3b98c6ba8	1

586	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	10046	PH3d5824adb44e97c	1
586	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26377646p1	PH3d5824adb44e97c	1

587	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	10140	PH3a3155985f2d39a	1
587	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26327629p1	PH3a3155985f2d39a	1

588	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	10282	PH65b486388ceec80	1
588	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26354256p1	PH65b486388ceec80	1

589	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24657441p2	PH0a0342e52877f78	1
589	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	10674	PH0a0342e52877f78	1

590	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24657441p1	PH0e795e592d22ae7	1
590	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	10675	PH0e795e592d22ae7	1

591	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24566912p2	PH5317654360300fc	1
591	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	10690	PH5317654360300fc	1

592	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24566912p1	PH418ac20868edaf9	1
592	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	10691	PH418ac20868edaf9	1

593	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	10899	PH14a1b9632eaacbb	1
593	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26332343p2	PH14a1b9632eaacbb	1

594	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24277048p1	PH2081472a9d41a4c	1
594	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24507138p1	PH2081472a9d41a4c	1
594	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	11059	PH2081472a9d41a4c	1

595	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24592066p2	PH5446baebce1f129	1
595	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	11429	PH5446baebce1f129	1

596	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24592066p1	PHa6898ff54e2f32b	1
596	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	11430	PHa6898ff54e2f32b	1

597	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	11434	PH4fef69d49887e28	1
597	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26391711p2	PH4fef69d49887e28	1

598	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	11435	PH048f6a05f0003d3	1
598	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26389529p2	PH048f6a05f0003d3	1

599	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	11675	PH4a6c7e1f1d4c934	1
599	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26381634p2	PH4a6c7e1f1d4c934	1

600	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	11999	PH2327b8d2c0eef36	1
600	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26382218p2	PH2327b8d2c0eef36	1

601	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	12112	PH4393eff948a6329	1
601	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26354697p1	PH4393eff948a6329	1

602	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	12201	PH685e72f2dfc9967	1
602	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26393217p1	PH685e72f2dfc9967	1

603	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	12439	PH14a1036dbdb0a19	1
603	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26399086p1	PH14a1036dbdb0a19	1

604	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	12515	PH609f6f075ebcdcc	1
604	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26545009p1	PH609f6f075ebcdcc	1

605	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	12603	PH93c0d9d50286731	1
605	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26386249p2	PH93c0d9d50286731	1

606	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	12800	PH104e82fbaabcb55	
606	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	20874	PH104e82fbaabcb55	1
606	B	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26358154p2	PH104e82fbaabcb55	1

607	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	12876	PH221d87e7208ba08	1
607	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26375723p1	PH221d87e7208ba08	1

608	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	12919	PHa52c8a74255612b	1
608	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26372982p2	PHa52c8a74255612b	1

609	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	12920	PH06c6207669e4bc3	1
609	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26372982p1	PH06c6207669e4bc3	1

610	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13037	PH1124a67ba0a7d7e	1
610	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26345009p1	PH1124a67ba0a7d7e	1

611	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13038	PH604779a439ee7a1	1
611	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26344995p2	PH604779a439ee7a1	1

612	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24300823p1	PH8fb5cd8bab80bb8	1
612	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13039	PH8fb5cd8bab80bb8	1

613	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24588815p1	PH048222fcc64421b	1
613	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13197	PH048222fcc64421b	1

614	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24257134p2	PH254c0fb4121bb9a	1
614	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	saaId24628567p2	PH254c0fb4121bb9a	1
614	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	13229	PH254c0fb4121bb9a	1
614	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26372753p1	PH254c0fb4121bb9a	1

615	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13375	PHb0f9edc10b6afa3	1
615	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26404107p2	PHb0f9edc10b6afa3	1

616	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13377	PH3c46283afa1e33b	1
616	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26346222p1	PH3c46283afa1e33b	1

617	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13378	PH316699878f3b51b	1
617	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26346222p2	PH316699878f3b51b	1

618	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13380	PH3c72d6a727734c6	1
618	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378665p1	PH3c72d6a727734c6	1

619	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13381	PH0f7f74919e29d81	1
619	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378665p2	PH0f7f74919e29d81	1

620	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13383	PH045197cdd65921c	1
620	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26337093p2	PH045197cdd65921c	1

621	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13395	PH795b9902b0e9199	1
621	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26360321p2	PH795b9902b0e9199	1

622	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	13421	PH706f73f681ad8a3	1
622	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26396006p2	PH706f73f681ad8a3	1
